car_id,Company,Model,Color,used year,gas,mileage,Outfit,detail,price
937388,山葉/Yamaha, 舊勁戰,白色,17,0.1,12400.0,暫無,"優質好車~車美如新,耗材皆己更新,買回去不必再花錢整理保證非常好騎~優惠價~25000元購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",25000.0
937387,光陽/KYMCO, Dink,銀色,18,0.2,,暫無,未說明,39000.0
937384,山葉/Yamaha, CUXI 100,黑色,12,0.1,,暫無,未說明,41000.0
937379,山葉/Yamaha, CUXI 100,白色,10,0.1,,暫無,未說明,45000.0
937373,光陽/KYMCO, V2,黑色,12,0.1,,暫無,未說明,33000.0
937369,光陽/KYMCO, 酷龍,紅色,13,0.1,,暫無,未說明,46000.0
937361,山葉/Yamaha, RS100,黑色,19,0.1,,暫無,未說明,23000.0
937059,其他廠牌,other,灰色,8,0.7,4700.0,暫無,ＹＡＭＡＨＡ　ＭＴ－０７ＡＢＳ（公司車）售價:340000恢復原廠320000出廠年分：２０１５領牌年份：２０１５／１０／２３行駛里程：４６９２（持續增加中）車況說明：無摔車／無原倒車／原廠漆　　　　　３００／１０００／３３００保養改裝部品：改裝低把把手　　　　　１　騎乘姿勢　很有戰鬥感　　　　　２　山道攻略　側掛／微側掛／手臂不會卡　變換俐落　　　　　３　路面回饋　更明顯剎車拉桿：　一對　　　　　１　可折疊　雙色拼接　　　　　２　煞車／離合器　六段可調　適合各手型騎乘平衡端子：１　一對　　　　　防摔塊：　１　原廠引擎防摔塊一對　左右各一塊（貴）排氣管：　MotoDH排氣管全段　前／中／尾　三段分離式變化多　　　　　１　聲音可調多種模式　　　　　２　前中段白鐵／尾段碳纖維　　　　　３　有　回壓棒／消音塞　　　　　　４　聲音可調多種模式　　　　　５　山道暗殺者　聲音比原廠大聲一點（瞬間加速扭力強）　　　　　６　暴力聲低沉（中高速區域強）　　　　　７　哈雷聲　須取下回壓棒（騎聲音特別的）原廠配件：全部都在／交車時一律附上售價金額：３４００００不換車　試車如有（摔車／倒車）請無條件買下車輛所在地：台南新市區連絡方式：０９２５－１３３５３８葉先生,340000.0
936949,SUZUKI, AN 250,銀色,20,0.2,19300.0,原漆土除,"左側有嚓傷,3年前換過皮帶和碗公.",80000.0
936498,山葉/Yamaha, 新勁戰125,黃色,9,0.1,15000.0,暫無,20143代新勁戰小精品引擎提升58KOSO節流閥強力啟動馬達配傳動訂做管強化車台電壓表水溫表RPM油箱蓋CNC傳動蓋外接供油油耗電腦PS目前照片是原廠管交易以實車為主零件可拆賣,62000.0
921616,光陽/KYMCO, Venox 250 Fi,黑色,12,0.2,13799.999999999998,原漆土除皮椅外觀改裝駐車架晶片鑰匙鋁合金鋼圈大型置物箱,"改裝雙出排氣管,獨特改裝可立起後坐墊,車都停室內,雨天不騎",138000.0
935498,哈雷/Harley,Davidson - FLSTF,橙色,9,1.6,28000.0,原漆外觀改裝ABS,改裝部品：14寸把手（含離合器線煞車線油門線加長）握把套燈眉快拆風鏡省力離合器前叉犀牛皮保護膜前叉新式卡夾彈簧避震器可調引擎專屬電腦空濾排氣管前座下方引擎隔熱板後靠背快拆前保險桿休閑腳踏板變速箱側蓋哈雷火焰電鍍造型蓋板,900000.0
935460,光陽/KYMCO, JR,白色,18,0.1,1568.0,暫無,"優質好車~車美如新、耗材皆己更新、車況極優、保證好騎~優惠價~20000元購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",20000.0
935445,光陽/KYMCO, Racing 150,紅色,8,0.1,2230.0,原漆,優質美車:車美有如新車、車況極優、性能強悍、保證好騎~優惠價~68000元購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號,68000.0
934976,三陽/SYM, J-POWER,黑色,13,0.1,21000.0,暫無,"便宜自售33,000元2010年8月份三陽JET125里程數:21000引擎沒改裝好騎又有力無事故無碰撞缺點:因洗車導致全車漆面有些掉漆(附照片)花個小錢烤個自己喜歡的顏色就能像新車一樣因換四輪工作代步家中有多的機車故出售歡迎相約看車試車有誠意有喜歡價格好談聯絡時間:早上8:00~晚上10:00如果10點後才方便.可改簡訊告知我們我們隔天會回電給您#謝絕分期感恩",33000.0
897309,SUZUKI, BORGMAN 650,藍色,17,0.7,35000.0,原漆ABS行車電腦液晶儀錶晶片鑰匙大型置物箱,售無改、原漆、里程3萬5、車庫車06年出的限量寶藍色,188000.0
899020,三陽/SYM, 發財高手 150,銀色,16,0.1,73000.0,暫無,2007年加長發財150.車美.超好載商用車(含過戶)可刷卡.前載後再讓你載的夠.前面加長更好載,26000.0
934459,三陽/SYM, 風雲 125,銀色,19,0.1,42000.0,暫無,因為換新車所以把它賣掉陪我渡過風風雨雨/正常保養/沒有毛病/好騎.公里數少42019缺點:1.外觀有些掉漆2.排氣管有微破..不修理了.所以便宜賣開價:8888元過戶費一人一半/稅金按比例分攤看車在新北市中和區南勢角捷運站洽:0909-672-***盧先生,9000.0
929550,哈特佛/Hartford, 獵豹150 FI,紅色,9,0.1,1350.0,原漆皮椅,"少跑,因為要出國所以賠售,價可談,53000全含,保證無事故車",40000.0
887324,三陽/SYM, GT 125,藍色,9,0.1,6200.0,原漆液晶面板液晶儀錶鋁合金鋼圈,"20151月購買;一手車,無事故;好騎省油外觀完整新穎.上班騎乘用,外觀9成新,售與有緣人;誠可議..",45000.0
927892,光陽/KYMCO, 奔馳,銀色,15,0.1,,暫無,自售2008年1手純自用前碟車殼全換新沒多久有後行李箱架好騎換車歡迎來電,17000.0
924919,光陽/KYMCO, Many,藍色,8,0.1,120000.0,原漆皮椅液晶面板液晶儀錶晶片鑰匙防盜引擎鑑識,2015年many125全新領牌車含過戶+保險+稅再送竊盜險.保證新車.完全未使用過.機會難逢下手要快,63000.0
932828,光陽/KYMCO, 酷龍,紅色,9,0.1,9500.0,暫無,原漆贈強化避震器市價1萬元可以貸款歡迎賞車,68000.0
932574,三陽/SYM, Z1,黑色,8,0.1,3226.0,原漆中控鎖液晶儀錶大型置物箱,歡迎來電詢問,52000.0
930541,山葉/Yamaha, GTR 125,黑色,17,0.1,35000.0,暫無,"所在區域：台北板橋公里數:3萬多公里慢慢增加,車況：外觀原廠殼非常新,引擎狀況很好,加速順引擎為63缸每天只騎10公里上下班,非常顧車每500公里換一次全合成機油~買來代步通勤都是首選~",22000.0
932101,哈特佛/Hartford, 雲豹 200,黑色,18,0.2,2321.0,原漆,1品名:雲豹200S2年份:2005年3里程:02321到我手上未條表好發好騎4價位:37500辦到好5地區新北新莊歡迎試車6可協助辦理分期6聯絡方式0965078073line:crazy03213217備註:試騎就知道改禾倉Z54車很新歡迎來賞車看車在我手上絕無調表,38000.0
932104,三陽/SYM, T1,紅色,13,0.1,23400.0,原漆,1.品名:三陽T12.年份:2010年11月3.里程:23442好發好騎4.價位:40000辦到好5.地區新北新莊歡迎試車6.聯絡方式0965078073LINE:crazy03213217.備註:試騎就知道改武田腳踏後移跟可調試拉趕忘了哪間4萬辦到好加送1年保險8.可協助辦理分期,40000.0
932088,偉士牌/Vespa, LX 150,紅色,12,0.2,6200.0,暫無,1.103/6領牌2.無原廠保固3.整新無待修4.義大利製5.女用車因為喜歡新出的春天，已經訂了，可是家裡車庫不夠放，希望有緣人把她帶走:DDPS:可一次付清/分期付款，另外分期對保金3500我願意出，不分期就直接折扣在車價上。謝謝:),95000.0
919447,光陽/KYMCO, 酷龍,黃色,13,0.1,270000.0,原漆,出廠日期2010年8月里程數：27xxx（上班代步車，持續增加）無倒車、車況良好（1000公里正常保養）改裝品如下：全段白鐵加速管、腳踏後移、可調避震器、前後齒輪、後輪剛換（9.5成新）含改裝品45000$不含改裝品40000$可約看車假日時間才有空,45000.0
932034,光陽/KYMCO, SJ20BA,黑色,14,0.1,16299.999999999998,暫無,未說明,28000.0
930935,山葉/Yamaha, 新勁戰125,其他,13,0.1,,暫無,自用一手代步車因現在都用汽車代步大燈LED白光/後照鏡換過其餘皆原廠割愛尋找有緣人誠可議價^^現金/自取,36000.0
931604,臺鈴/Suzuki, GSR 125,藍色,14,0.1,10500.0,暫無,"優質好車:車美有如新車,後雙避震器版,超大置物箱,引擎順暢保證好騎~優惠價31000元辦到好~購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",31000.0
905335,光陽/KYMCO, Xciting,棕色,10,0.4,2600.0,原漆土除液晶面板液晶儀錶鋁合金鋼圈防盜引擎鑑識,刺激400i實跑2600歡迎看車0925-058-***LINEID:0925058***,158000.0
931243,三陽/SYM, 悍將 4V 125,紅色,20,0.1,20000.0,原漆,里程數2萬9千多剛換過後輪高壓線圈汽缸清理並請店家檢查過價格可議老車一台還可以跑因為少用想找有緣人出售若久沒騎會有比較難打起來的問題但是已經處理好,12000.0
906546,光陽/KYMCO, Nikita 300,白色,10,0.3,13100.0,暫無,平時很少騎買了兩年半只騎了一萬多公里都有定期保養換油洗車另附保養折價卷1100,110000.0
927265,山葉/Yamaha, CUXI 115,灰色,8,0.1,2097.0,原漆駐車架大型置物箱,想要換車出售-2015年9月領牌路上少有消光黑適合帥哥們的好車里程數會慢慢增加平時都停地下室車商勿擾可以協助貸款今天開始優惠到星期日只要5.8萬,62000.0
930392,本田/HONDA, STX 1300 PAN EUROPEAN,灰色,17,1.3,32600.0,原漆土除皮椅ABS駐車架液晶儀錶後車箱鋁合金鋼圈大型置物箱,"2006出廠...2015/10(32***公里)後米其淋胎9.6新新後座箱GIVI-E55奥地利知名品牌WhitePower(WP)避震器WP防摔頭(二項加裝費近10萬)擋位显示器,可調式爆熌燈一組可調式車边LED燈/LED頭燈(可通過驗車)前後行車M2/M1錄影前後有線對講,無線電,測速器,雷射超速偵測器,後殺車警示燈/全車渡膜/改良型擋風罩,大燈護罩胎壓偵測器目前跑32xxx公里./無撞,無倒!有意可聯絡看車或換車-2014后T-max530淡水區-王先生:0912-216086",399000.0
930241,光陽/KYMCO, VJR 100 Fi,白色,11,0.1,,暫無,歡迎來店勘車騎乘+享引擎保固一年店名：信竑機車(NBF機車理賠)地址：台中市西屯區台灣大道四段675號,40000.0
930087,光陽/KYMCO, G5 150,白色,16,0.1,,暫無,"優質好車~車美有如新車,耗材皆己更新,12吋胎，車況極優!絕對好騎~優惠價30000元辦到好~購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",30000.0
925238,山葉/Yamaha, CUXI 115,紅色,9,0.1,,暫無,未說明,55000.0
926341,山葉/Yamaha, XC115N,其他,9,0.1,50000.0,原漆液晶面板,未說明,60000.0
897304,光陽/KYMCO, KIWI,黑色,18,0.1,,暫無,"優質檔車~原殼原漆、耗材皆己更新,輕巧好操控、車況極優,保證好騎~購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",16000.0
921608,光陽/KYMCO, Xciting 250Fi,藍色,13,0.2,18200.0,原漆外觀改裝,通勤車外觀普通以反映在車價上~實拿63000,63000.0
927544,光陽/KYMCO, Nikita 300,白色,9,0.3,18100.0,原漆土除外觀改裝駐車架液晶儀錶晶片鑰匙防盜引擎鑑識,改裝項目有1.前、後行車記錄器.2.加大碟.3.F牌卡鉗.F牌大螃蟹.4.瑞琪手銬.5.電壓表.6.後避震.7.白鐵管.8.外銷坐墊車廂容量加大.9.車廂支架.10.DMV拉桿.11.後照鏡前移.12.夜行燈全時亮燈(增加夜間快速道路行駛安全).13.多處LED燈及白光燈炮等等還有其他小東西請參考照片歡迎台北市約看車除原廠坐墊跟原廠碟盤不在其他原廠部品會一併附上全車改裝項目超過9萬不拆售,145000.0
901302,山葉/Yamaha, Cygnus X 125 FI,黑色,18,0.1,78200.0,暫無,"改缸58.8,曲軸拉300條.",19000.0
899954,三陽/SYM, 野狼傳奇R 125,黑色,18,0.1,54000.0,暫無,目前車況：右邊的儀表板有點摔到儀錶板上油箱和空檔的燈不會亮除此之外沒有什麼大問題這台是我自己的第一台車(也是第一手)，所以非常愛惜，機油輪胎都換不錯的，也都有定期保養，強制險剛保兩年(價值約$1200)最近因為有小孩，想要換一台速克達歡迎想騎擋車的朋友試騎、看車任何問題歡迎提問，謝謝!,18000.0
926983,川崎/Kawasaki, Z800,綠色,9,0.8,,原漆外觀改裝液晶面板行車電腦駐車架液晶儀錶超級跑車胎,未說明,380000.0
926874,川崎/Kawasaki, Z800,綠色,9,0.8,7000.0,原漆外觀改裝液晶面板駐車架晶片鑰匙超級跑車胎,保固中，新車48萬加改裝破50萬，在送一套丹尼斯防摔衣....,380000.0
922350,川崎/Kawasaki, ER-6N,白色,12,0.6,26000.0,原漆土除ABS駐車架,引擎型式：四行程水冷DOHC八氣門並列雙缸總排氣量：649cc缸徑×衝程：83mmx60mm壓縮比：11.3:1最高馬力：72.1ps/8500rpm最大扭力：6.7Kg-m/7000rpm供油系統：Keihin38mm電子噴射供油變速系統：常時嚙合往復式六檔變速箱傳動方式：鍊條傳動離合器：濕式多片車長×車寬×車高：2100×760×1100mm軸距：1405mm座高：785mm乾燥重量：200kg（ABS版204kg）油箱容量：15.5L車架形式：高張力鋼管鑽石型車架前懸吊系統：41mm正立式前叉，壓縮行程120mm後懸吊系統：預載可調單鎗避震，壓縮行程125mm輪胎尺寸：(前)120/70-17(後)160/60-17制動系統：（前）300mm雙碟＋雙活塞卡鉗，（後）220mm單碟＋單活塞卡鉗車為車庫車雨天不騎任內無事故或倒車全車原廠無改裝原漆誠可小議LINEIDROSSI1203羅先生,220000.0
926361,三陽/SYM, 雙碟/New Fighter ZR150,藍色,12,0.1,,暫無,"優質好車:車美如新、車況一流、前後碟剎版、性能強悍,保證好騎~優惠價43000元辦到好~購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",43000.0
915013,光陽/KYMCO, GP,紅色,17,0.1,39200.0,原漆土除駐車架液晶儀錶晶片鑰匙防盜引擎鑑識大型置物箱,自己太太騎乘因少騎故賣掉2006年06月出廠蝶煞全車原漆有加裝椅墊彈簧開啟椅墊較省力固定保養無改裝KEY*1把過戶含104年度保險+強制險到105/07/31行駛公里數39216會少許增加看車地點:新北市板橋區南雅夜市旁府中捷運站步行約10分鐘看車時間:周一至周五早上10點~晚上10點過戶文件:雙證件(健保卡需有照片)+私章當日可一同前往板橋監理站過戶歡迎加LINEmark2277或電洽0952-838-***陳先生加LINE詢問請告知8891光陽GP125賣出沒,28000.0
926110,光陽/KYMCO, Nikita 300,白色,11,0.3,38500.0,土除外觀改裝ABS,MALOSSI排器管及傳動brombo卡鉗附原廠排器管及後避振藍色定位燈水轉印黑紅輪框,95000.0
925594,光陽/KYMCO, 酷龍,藍色,9,0.1,4600.0,暫無,"僅騎車通勤,全車新,無刮傷,車庫車因想要升級黃牌故出售",66000.0
925226,三陽/SYM, J-POWER,紅色,8,0.1,795.0,原漆,"優質好車~車超美直比新車、僅跑700多公里、保證好騎~新版捷豹,外型更美,置物箱空間更大優惠價~65000元購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",65000.0
869408,山葉/Yamaha, RS-Z 100,其他,13,0.1,,暫無,★本店尚有其他車種可選☆中古機車買賣★各種車輛維修☆道路救援★託運☆中古車分期低利率★保證車輛來源安心無贓車無事故車無泡水車★☆★小本生意誠信經營請多多指教,40000.0
924651,光陽/KYMCO, AIR,黑色,8,0.1,3700.0,原漆土除皮椅ABS液晶面板行車電腦液晶儀錶碳纖維篩板防盜引擎鑑識,因為想換黃牌的MT-03故忍痛售出，全車原汁原味，無任何改裝，不是一般版本，是有ABS的版本，還有USB充電孔!!!!新車要8萬5，現再忍痛6萬售出，可來電小刀。,60000.0
923813,山葉/Yamaha, SMAX,白色,10,0.2,9243.0,暫無,全原廠未改上下班騎車況很好歡迎約看車,68000.0
921520,三陽/SYM, J-POWER,灰色,8,0.1,253.0,原漆土除皮椅液晶面板駐車架液晶儀錶晶片鑰匙後車箱鋁合金鋼圈,一時興起買的結果近兩個月騎不到10次故售出桃園縣市可看車僅改大燈LED,68000.0
886629,三陽/SYM, GT 125,灰色,13,0.1,15000.0,中控鎖液晶面板液晶儀錶鋁合金鋼圈,保養良好的GT125EFi噴射車，買入5年1.從買來到現在都吃原廠500元機油，常常在保養里程數前就保養了2.停在騎樓內非露天風吹日曬雨淋3.絕無車禍擦撞倒車4.年初由於烤漆色澤暗淡，有請朋友幫忙重新烤漆5.送大鎖一支6.外胎印象中是原廠胎或是更好的7.強制險到105年8月7日，可以轉送給您附上前後左右照，進一步確認車況好不好歡迎來看車，因為我很認真顧車，基本上不接受議價，有誠意要購買者請盡快,32000.0
922595,山葉/Yamaha, CUXI 100,黑色,14,0.1,9210.0,液晶儀錶,消光黑.性能佳.非泡水.事故車.歡迎試騎.引擎保固一年喔,32000.0
915844,光陽/KYMCO, 酷龍,藍色,10,0.1,776.0,暫無,"車款：kymco街跑酷龍nk150配備：原漆,防盜引琴鑑識,液晶儀表,駐車架.,鋁合金鋼圈廠牌形式：光陽RT30FA顏色：藍黑排氣量：149cc(白牌）出廠日期：2013/04車子所在地：新北市三重無事故、無泡水九成新車、車況良好只跑776公里，因為工作緣故，鮮少使用車輛，才割愛賣出有誠可議價。（洽詢：0930-763-386李小姐)ＬＩＮＥＩＤ：cutemei29",68000.0
900863,光陽/KYMCO, 奔騰G3,銀色,19,0.1,33000.0,暫無,自售11年機車，車況條列如下優點:-每年按時排氣檢驗，每次初測就過關-自用車，里程使用少-滿千按里程保養，近一年保養記錄如下[33000]機油[32000]機油/齒輪油[31000]機油[30000]機油/齒輪油/濾網/火星塞/煞車皮/輪胎缺點:-時速指針斷掉，里程表與油表皆正常運作-11年歲月痕跡，外觀略為斑駁,18000.0
923791,三陽/SYM, 風 100,銀色,16,0.1,22000.0,原漆駐車架後車箱防盜引擎鑑識,未說明,20000.0
918878,哈特佛/Hartford, 雲豹 HD-150,黑色,15,0.1,8200.0,原漆,車子放室內少騎.,28000.0
907612,三陽/SYM, 野狼125,紅色,14,0.1,14000.0,原漆,"優質檔車~全車原殼原漆,車況極優,保證好騎,五速循環檔~噴射版優惠價28000元購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",27000.0
923170,山葉/Yamaha, 新勁戰125,黑色,14,0.1,10300.0,暫無,"優質好車~耗材皆己更新、車美有如新車、車況極優、保證好騎~優惠價~36000元購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",36000.0
922102,光陽/KYMCO, 奔騰G3,藍色,19,0.1,40000.0,暫無,"豪邁奔騰G3的耐用度無話說不操不改它，跑個20年沒問題維修零件更是超多,超便宜此車是父親平時運動代步車所以里程數很少很少沒改。沒操。沒撞。沒事故。沒問題騎起來車身扎實沒異音完全不像10年車輪胎剎車剛換都很新重點：：：引擎無抖、變速超順回去不用再整理直接去環島也沒問題自售非車行整理後售出所以外觀不新但內裝很實在現在依然服役中所以狀況極穩定適合預算有限買回去不用修直接使用的通勤族車在新店可約適合地點看車別客氣",18000.0
920755,山葉/Yamaha, 新勁戰/NEW CygnusX,藍色,9,0.1,12000.0,暫無,車況佳無任何問題.車子有烤過漆.因為喜歡新配色有任何問題可加LINE詢問ID:AAIK,53000.0
920721,三陽/SYM, J-POWER,黃色,8,0.1,10400.0,暫無,"優質好車~車超美有如新車、車況極優、保證好騎~2014出廠2015掛牌優惠價~55000元購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",53000.0
865434,BMW, R 1200,紅色,16,1.2,38000.0,暫無,降價求售~BMWR1200S原廠限量版前後Ohlins避震器~非常少有的單雙座限量版汎德總代理.剛換全新前後輪米其林輪胎~有裝行車紀錄器.附雙座後椅.全新型白色方向燈.少有原廠下擾流罩.還有.絕無僅有的R1200S專用鬼面罩.和原廠單座蓋~操控性相當優異的r1200s.性能更是快.穩.準~車況如新~~有興趣請電0988~772796林先生,488000.0
920646,哈雷/Harley,Davidson - 883,黑色,11,0.9,6800.0,原漆皮椅行車電腦鋁合金鋼圈,雨天不騎、風大不騎、太陽太大不騎，停車庫，全原廠保養，無倒、無摔、無刮，如新車。改裝原廠配件-排氣管尾段，快拆檔風鏡，快拆後貨架，單側皮質馬鞍袋，主鏈條飾蓋，油箱鍍鉻飾板，大牌框，行車紀錄器。另自行加裝機車電腦，總計十餘萬元各項配備。誠可小議，line-id-0932324239。,500000.0
920539,其他廠牌,other,黑色,8,0.3,3516.0,原漆,2015年8月購買跟新車一樣.車況佳無任何問題!LINEID:AAIK,235000.0
919910,光陽/KYMCO, KTR150,白色,11,0.1,10400.0,原漆,"優質檔車~原殼原漆、車況極優,全車無改、循環檔~寬胎噴射版優惠價38000元購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",38000.0
919801,其他廠牌,other,橙色,14,0.2,30000.0,外觀改裝,整理新品:1.越野79cm粗把+冠座2.RPM直推總泵3.4.5吋頭燈4.空檔燈5.杯型鋁殼方向燈6.前叉頂蓋7.復古條紋握把套8.盧卡斯尾燈10.前後鋼絲圈重編白鐵鋼絲11.前後普利司通TW203、TW204胎12.後煞車總泵13.湯淺電瓶及整流器14.全車白鐵螺絲15.後照鏡(如圖三)16.前後煞車碟盤17.前後來令片18.全車殼新烤漆19.時速表20.後腳踏21.後輪改碟煞套件12/5號整理完畢改裝新品加一加隨便都超過3萬可電發踩發引擎狀況良好無吃機油漏油價格很划算了缺現求售不議價,70000.0
918953,山葉/Yamaha, BW S X 125,黑色,9,0.1,15000.0,原漆外觀改裝液晶面板液晶儀錶鋁合金鋼圈,自售大B2013.1月因要換,48000.0
907323,光陽/KYMCO, GP 125,白色,16,0.1,12500.0,暫無,★本店尚有其他車種可選☆中古機車買賣★各種車輛維修☆道路救援★託運☆中古車分期低利率★保證車輛來源安心無贓車無事故車無泡水車★☆★小本生意誠信經營請多多指教,27000.0
918863,偉士牌/Vespa, LX 125,白色,8,0.1,750000.0,原漆液晶面板駐車架晶片鑰匙鋁合金鋼圈大型置物箱,因工作因素所以忍痛割愛.2015/10出廠.2015/11/30領牌.車無刮無倒.里程75km.車頭加裝小擋風鏡.車側加裝防撞條.車牌有特別選號.如要賞車.有興趣者請洽:0958363400王小姐(自售)規格:引擎型式四衝程單汽缸排氣量124cc汽門結構SOHC3V供油方式電子噴射冷卻方式強制氣冷最大馬力7.2kw/7750rpm最大扭力9.5Nm/6000rpm最高時速91km/h油箱容量9.0±0.5L燃料種類95無鉛汽油變速系統無段變速CVT車架型式鋼製單體式車架前輪懸吊單搖臂減震筒式後輪懸吊雙作動液壓減震筒式前輪尺寸110/70-11後輪尺寸120/70-11前輪煞車碟式煞車後輪煞車鼓式煞車淨重120±5kg最大總重270±5kg年耗油量113公升油耗值40.0公里/公升能源效率等級第4級,105000.0
918534,三陽/SYM, Fighter 150,白色,13,0.1,10600.0,暫無,"優質好車:車美如新、車況一流、耗材己更新,性能強悍,保證好騎~優惠價36000元辦到好~購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",36000.0
917890,三陽/SYM, 金發財 125,黑色,10,0.1,18000.0,原漆ABS,平常只是代步工具.很少載貨.乾淨.無泡水.無撞車(自售)誠可議,53000.0
917883,山葉/Yamaha, SMAX,灰色,9,0.2,13000.0,原漆液晶儀錶,2014.10月出廠11月領牌通勤車自售改裝品：尾燈手機架白天看車請約下午2點前晚上看車請到捷運後山埤站較為方便詳情請來電詢問，誠可議價。line:b15662002,68000.0
917809,山葉/Yamaha, BWS100,黑色,26,0.1,180000.0,原漆,1997年小B，好騎，歡迎看車,13000.0
874476,SUZUKI, BORGMAN 650,灰色,9,0.6,7456.0,原漆皮椅ABS中控鎖液晶面板行車電腦液晶儀錶晶片鑰匙後車箱防盜引擎鑑識大型置物箱,2014年4月出廠6月領牌AN650全車如新.100%原漆.42萬(可全貸).附送加裝頂級配備.無暇騎.無倒車.歡迎來電預約看車.加裝配備如下:1.加裝大燈護目鏡($1800)2.前+後鏡頭行車紀錄器(GPS軌跡定位)-($12000)3.原廠後箱加升級Civi底座($14000+1500)4.前插改裝彈簧+墊片及內管設定+換油($6000)5.RPM訂做後避震器Cll直瓶高低速可調後避震器($18000)6.Brembo對四卡鉗(紅字)+卡鉗座($14000)7.更換後原廠配件都在一併附送,420000.0
893058,山葉/Yamaha, BW S X 125,黑色,9,0.1,3638.0,原漆皮椅液晶面板液晶儀錶防盜引擎鑑識,2014年山葉BWS-125原漆如新.可刷卡.含過戶+稅更多汽.機車買.賣請至:A福B:大高雄權利汽.機車.分期車專業買賣.搜尋,56000.0
914832,山葉/Yamaha, 新勁戰125,白色,14,0.1,21700.0,原漆大型置物箱,未說明,27000.0
917000,三陽/SYM, GT 125,白色,12,0.1,10800.0,暫無,"優質好車~車超美有如新車、車況極優、保證好騎~優惠價~33000元購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分鐘",33000.0
916996,山葉/Yamaha, CUXI 100,黑色,17,0.1,14800.0,暫無,"優質好車~耗材皆己更新、車美有如新車、車況極優、保證好騎~優惠價~29000元購車付款方式有:現金、刷卡、分期電話:02-2964-***0932-396***店址:新北市板橋區.南雅南路二段84號亞東捷運站1號出口旁,往南雅夜市方向步行約二分",29000.0
915588,光陽/KYMCO, JR,白色,17,0.1,59200.0,暫無,個人出售，均按時保養，無重大故障惟老車停紅燈怠速時常有熄火外其他行駛情況均正常平時為代步車用，無操車或長程騎駛因買新車故出售，誠可議價另外由於是個人出售，所以無法提供分期服務喔有意者可加我LINE詢問，LINEID:destiny2031,21000.0
916533,偉士牌/Vespa, LX 125,黑色,8,0.1,,原漆液晶儀錶,全新未騎~過戶另計,117000.0
916426,山葉/Yamaha, GTR 125,白色,15,0.1,27200.000000000004,暫無,車庫車正常保養車在大直歡迎看車,30000.0
915441,光陽/KYMCO, G4,黑色,19,0.1,79500.0,暫無,個人自售，來來來~~工商服務時間~~~04年KYMCOG4黑色(以換全新外殼)~~里程數79***公里~~後輪胎也換全新~~讓你騎的安全~~騎的夏趴~~騎到會發亮~~如果你只是需要一台代步車~~這台絕對是你首選~~現在外面新車貴到讓你買不下去嗎~~就是這台讓你只有新車價1/3的價錢就可以買到~~歡迎來店試騎~~只有一台~~~快快快，強制險10月剛保而已，快來預約看車。,19000.0
914581,哈雷/Harley,Davidson - FLSTF,黑色,21,1.4,15000.0,外觀改裝,2002出廠2008領牌全車PM精品＆鏈條超大合法寬胎（免代驗）可直接過戶車少騎日本改裝整車完整輸入合法驗車領牌的車不必怕被攔檢刁難稀有化油器全車名牌精品歡迎預約看實車談不接受網路與電話詢議價謝謝。看車請預約:0923-252-377陳先生。,1050000.0
